Original Air Date,Title,Instructor,Length,Type
Mon May 18 05:55:00 2020,30 min Rock Ride: Live from Home,Ben Alldis,30.0,Theme
Sun May 17 09:54:00 2020,30 min Feel Good Ride: Live from Home ,Ally Love,30.0,Theme
Sun May 17 06:55:00 2020,30 min My Mixtape Ride: Live from Home,Jenn Sherman,30.0,Theme
Sat May 16 12:53:00 2020,30 min Sweat Steady Ride: Live from Home,Jess King,30.0,Theme
Sat May 16 10:30:00 2020,20 min Pop Ride,Tunde Oyeneyin,20.0,Theme
Sat May 16 09:53:00 2020,30 min The Last Dance Ride,Alex Toussaint,30.0,Theme
Sat May 16 06:52:00 2020,30 min Together We Ride: Live from Home,Robin Arzon,30.0,Theme
Fri May 15 09:25:00 2020,30 min Club Bangers Ride: Live from Home,Alex Toussaint,30.0,Theme
Fri May 15 05:55:00 2020,30 min Hip Hop Ride: Live from Home,Ally Love,30.0,Theme
Thu May 14 09:25:00 2020,30 min Pop Ride: Live from Home,Jenn Sherman,30.0,Theme
Thu May 14 05:56:00 2020,30 min HIIT Ride: Live from Home,Leanne Hainsby,30.0,Intervals
Wed May 13 10:00:00 2020,30 min Intervals Ride: Live from Home,Irène Scholz,30.0,Intervals
Wed May 13 09:00:00 2020,30 min Intervals & Arms: Live from Home,Robin Arzon,30.0,Intervals
Wed May 13 05:55:00 2020,30 min Pop Ride: Live from Home,Ben Alldis,30.0,Theme
Wed May 13 00:45:00 2020,10 min Climb Ride,Sam Yo,10.0,Climb
Wed May 13 00:30:00 2020,5 min Warm Up Ride,Hannah Frankson,4.983333333333333,Low Impact
Tue May 12 11:00:00 2020,20 min Country Ride,Denis Morton,20.0,Theme
Tue May 12 04:55:00 2020,30 min Pop Ride: Live from Home,Irène Scholz,30.0,Theme
Tue May 12 09:19:00 2020,30 min HIIT & Hills Ride: Live from Home,Alex Toussaint,30.0,Intervals
Tue May 12 05:55:00 2020,30 min 2000s Ride: Live from Home,Leanne Hainsby,30.0,Theme
Mon May 11 09:18:00 2020,30 min House Ride: Live from Home,Jess King,30.0,Theme
Mon May 11 08:30:00 2020,30 min Intervals & Arms Ride,Ally Love,30.0,Intervals
Mon May 11 05:55:00 2020,30 min Climb Ride: Live from Home,Ben Alldis,30.0,Climb
Sun May 10 10:24:00 2020,30 min Feel Good Ride: Live From Home,Ally Love,30.0,Theme
Sun May 10 07:00:00 2020,30 min Classic Rock Ride: Live from Home,Jenn Sherman,30.0,Theme
Sun May 10 05:30:00 2020,20 min Pop Ride,Cody Rigsby,20.0,Theme
Sat May  9 09:50:00 2020,30 min EDM Ride: Live from Home,Jess King,30.0,Theme
Sat May  9 06:51:00 2020,30 min Together We Ride: Live from Home,Robin Arzon,30.0,Theme
Fri May  8 13:52:00 2020,30 min Pop Ride: Live from Home,Ally Love,30.0,Theme
Fri May  8 11:30:00 2020,30 min 2010s Ride,Ben Alldis,30.0,Theme
Fri May  8 11:00:00 2020,5 min Warm Up Ride,Leanne Hainsby,4.983333333333333,Low Impact
Fri May  8 08:54:00 2020,30 min Hip Hop Ride: Live from Home,Alex Toussaint,30.0,Theme
Thu May  7 11:00:00 2020,30 min Rock Ride,Olivia Amato,30.0,Theme
Thu May  7 08:55:00 2020,30 min 80s Ride: Live from Home,Jenn Sherman,30.0,Theme
Thu May  7 06:24:00 2020,30 min Intervals & Arms: Live from Home,Leanne Hainsby,30.0,Intervals
Wed May  6 10:00:00 2020,30 min Climb Ride: Live from Home,Irène Scholz,30.0,Climb
Wed May  6 08:51:00 2020,30 min New Tracks Ride: Live from Home,Alex Toussaint,30.0,Theme
Wed May  6 06:25:00 2020,30 min HIIT & Hills Ride: Live from Home,Ben Alldis,30.0,Intervals
Tue May  5 10:00:00 2020,30 min Rock Ride: Live from Home,Irène Scholz,30.0,Theme
Tue May  5 08:51:00 2020,30 min Intervals & Arms: Live from Home,Alex Toussaint,30.0,Intervals
Tue May  5 07:00:00 2020,20 min Low Impact Ride,Hannah Frankson,20.0,Low Impact
Tue May  5 06:25:00 2020,30 min Pop Ride: Live from Home,Leanne Hainsby,30.0,Theme
Mon May  4 08:51:00 2020,30 min HIIT Ride: Live from Home,Jess King,30.0,Intervals
Mon May  4 06:25:00 2020,30 min 80s Ride: Live from Home,Ben Alldis,30.0,Theme
Sun May  3 09:22:00 2020,30 min Sundays with Love: Live From Home,Ally Love,30.233333333333334,Theme
Sun May  3 06:52:00 2020,30 min My Mixtape Ride: Live from Home,Jenn Sherman,30.0,Theme
Sun May  3 04:54:00 2020,30 min Classic Rock Ride: Live from Home,Ben Alldis,30.0,Theme
Sat May  2 08:51:00 2020,30 min Sweat Steady Ride: Live from Home,Jess King,30.0,Theme
Sat May  2 06:50:00 2020,30 min Together We Ride: Live from Home,Robin Arzon,30.0,Theme
Sat May  2 04:55:00 2020,30 min HIIT Ride: Live from Home,Leanne Hainsby,30.0,Intervals
Sat May  2 02:00:00 2020,10 min Low Impact Ride,Leanne Hainsby,10.0,Low Impact
Fri May  1 06:55:00 2020,30 min Club Bangers Ride: Live from Home,Alex Toussaint,30.0,Theme
Fri May  1 04:55:00 2020,45 min EDM Ride: Live from Home,Irène Scholz,44.983333333333334,Theme
Fri May  1 00:30:00 2020,5 min Cool Down Ride,Hannah Frankson,4.983333333333333,Low Impact
Thu Apr 30 14:00:00 2020,20 min New Tracks Ride,Olivia Amato,20.0,Theme
Thu Apr 30 06:55:00 2020,30 min House Ride: Live from Home,Ben Alldis,30.0,Theme
Wed Apr 29 13:00:00 2020,20 min Low Impact Ride,Emma Lovewell,20.0,Low Impact
Wed Apr 29 06:57:00 2020,30 min HIIT Ride: Live from Home,Robin Arzon,30.0,Intervals
Wed Apr 29 00:30:00 2020,30 min HIIT & Hills Ride: Live from Home,Irène Scholz,30.0,Intervals
Tue Apr 28 06:56:00 2020,30 min 90s Ride: Live from Home,Leanne Hainsby,30.0,Theme
Tue Apr 28 00:00:00 2020,45 min Intervals & Arms Ride,Sam Yo,45.0,Intervals
Mon Apr 27 12:30:00 2020,30 min HIIT Ride,Kendall Toole,30.0,Intervals
Mon Apr 27 06:56:00 2020,30 min Pop Ride: Live from Home,Alex Toussaint,30.0,Theme
Sun Apr 26 06:56:00 2020,30 min Intervals & Arms: Live from Home,Ben Alldis,30.0,Intervals
Sun Apr 26 04:00:00 2020,30 min Pop Ride,Cody Rigsby,30.0,Theme
Sat Apr 25 06:55:00 2020,30 min Together We Ride: Live from Home,Robin Arzon,30.0,Theme
Sat Apr 25 03:00:00 2020,30 min Intervals & Arms Ride,Jess King,30.0,Intervals
Fri Apr 24 06:57:00 2020,30 min HIIT Ride: Live from Home,Alex Toussaint,30.0,Intervals
Fri Apr 24 06:00:00 2020,20 min Low Impact Ride,Olivia Amato,20.0,Low Impact
Thu Apr 23 06:57:00 2020,30 min 80s Ride: Live from Home,Leanne Hainsby,30.0,Theme
Thu Apr 23 07:00:00 2020,20 min Hip Hop Ride,Tunde Oyeneyin,20.0,Theme
Wed Apr 22 06:53:00 2020,30 min Pop Ride: Live from Home,Robin Arzon,30.0,Theme
Wed Apr 22 00:30:00 2020,30 min HIIT & Hills Ride,Hannah Frankson,30.0,Intervals
Tue Apr 21 12:00:00 2020,20 min Country Ride,Ally Love,20.0,Theme
Mon Apr 20 14:00:00 2020,30 min Rock Ride,Denis Morton,30.0,Theme
Sun Apr 19 03:30:00 2020,60 min 80s Ride,Ben Alldis,60.0,Theme
Sat Apr 18 12:30:00 2020,20 min Low Impact Ride,Alex Toussaint,20.0,Low Impact
Fri Apr 17 03:30:00 2020,20 min 2000s Ride,Kendall Toole,20.0,Theme
Thu Apr 16 03:00:00 2020,20 min 90s Pop Ride,Cody Rigsby,20.0,Theme
Wed Apr 15 02:00:00 2020,20 min Hip Hop Ride,Robin Arzon,20.0,Theme
Tue Apr 14 06:00:00 2020,20 min 80s Pop Ride,Tunde Oyeneyin,20.0,Theme
Mon Apr 13 11:00:00 2020,30 min Classic Rock Ride,Emma Lovewell,30.0,Theme
Fri Apr 10 11:00:00 2020,20 min Feel Good Ride,Ally Love,20.0,Theme
Thu Apr  9 11:00:00 2020,20 min Trap Music Ride,Jess King,20.0,Theme
Wed Apr  8 11:00:00 2020,30 min Intervals & Arms Ride,Cody Rigsby,30.0,Intervals
Tue Apr  7 11:00:00 2020,30 min Metal Ride,Kendall Toole,30.0,Theme
Mon Apr  6 05:20:00 2020,30 min 2010s Ride,Hannah Frankson,30.0,Theme
Sun Apr  5 06:00:00 2020,30 min HIIT Ride,Leanne Hainsby,30.0,Intervals
Sun Apr  5 05:20:00 2020,20 min Rock Ride,Sam Yo,20.0,Theme
Sun Apr  5 02:00:00 2020,10 min Climb Ride,Ben Alldis,10.0,Climb
Sun Apr  5 01:00:00 2020,30 min Intervals & Arms Ride,Leanne Hainsby,30.0,Intervals
Sat Apr  4 05:20:00 2020,60 min Climb Ride,Ben Alldis,60.0,Climb
Sat Apr  4 02:20:00 2020,45 min 70s Ride,Leanne Hainsby,45.0,Theme
Sat Apr  4 01:00:00 2020,30 min EDM Ride,Hannah Frankson,30.0,Theme
Fri Apr  3 12:00:00 2020,20 min Beginner Ride,Tunde Oyeneyin,20.0,Beginner
Fri Apr  3 08:45:00 2020,45 min Intervals & Arms Ride,Emma Lovewell,45.0,Intervals
Fri Apr  3 07:32:00 2020,20 min 90s Ride,Hannah Corbin,20.0,Theme
Fri Apr  3 06:48:00 2020,30 min Rock Ride,Hannah Corbin,30.0,Theme
Fri Apr  3 05:20:00 2020,30 min 80s Ride,Leanne Hainsby,30.0,Theme
Fri Apr  3 02:20:00 2020,30 min HIIT & Hills Ride,Ben Alldis,30.0,Intervals
Fri Apr  3 01:00:00 2020,30 min Pop Ride,Sam Yo,30.0,Theme
Thu Apr  2 12:00:00 2020,20 min 2000s Ride,Cody Rigsby,20.0,Theme
Thu Apr  2 08:48:00 2020,45 min Pop Ride,Denis Morton,45.0,Theme
Thu Apr  2 07:31:00 2020,20 min Tabata Ride,Kendall Toole,19.016666666666666,Intervals
Thu Apr  2 06:49:00 2020,30 min Hip Hop Ride,Kendall Toole,30.0,Theme
Thu Apr  2 05:20:00 2020,30 min Intervals & Arms Ride,Sam Yo,30.0,Intervals
Wed Apr  1 12:00:00 2020,20 min Caribbean Music Ride,Ally Love,20.0,Theme
Wed Apr  1 09:21:00 2020,30 min Intervals & Arms Ride,Cody Rigsby,30.0,Intervals
Wed Apr  1 08:49:00 2020,20 min Groove Ride,Cody Rigsby,20.0,Groove
Wed Apr  1 06:49:00 2020,45 min HIIT & Hills Ride,Robin Arzon,45.0,Intervals
Wed Apr  1 05:19:00 2020,45 min Intervals & Arms Ride,Hannah Frankson,45.0,Intervals
Wed Apr  1 01:30:00 2020,20 min 2000s Ride,Ben Alldis,20.0,Theme
Tue Mar 31 12:00:00 2020,30 min Country Ride,Hannah Corbin,30.0,Theme
Tue Mar 31 08:48:00 2020,45 min Intervals & Arms Ride,Tunde Oyeneyin,45.0,Intervals
Tue Mar 31 07:31:00 2020,20 min 90s Ride,Olivia Amato,20.0,Theme
Tue Mar 31 06:48:00 2020,30 min HIIT Ride,Olivia Amato,30.0,Intervals
Tue Mar 31 05:19:00 2020,30 min 2000s Ride ,Hannah Frankson,30.0,Theme
Tue Mar 31 01:00:00 2020,30 min HIIT Ride,Leanne Hainsby,30.0,Intervals
Mon Mar 30 13:00:00 2020,30 min 80s Ride,Denis Morton,30.0,Theme
Mon Mar 30 11:04:00 2020,5 min Cool Down Ride,Ally Love,5.0,Low Impact
Mon Mar 30 11:00:00 2020,30 min Pop Ride,Sam Yo,30.0,Theme
Mon Mar 30 08:49:00 2020,45 min Intervals & Arms Ride,Ally Love,45.0,Intervals
Mon Mar 30 07:32:00 2020,20 min HIIT Ride,Jess King,20.0,Intervals
Mon Mar 30 06:49:00 2020,30 min Low Impact Ride,Jess King,30.0,Low Impact
Mon Mar 30 01:00:00 2020,45 min Hip Hop Ride,Hannah Frankson,45.0,Theme
Sun Mar 29 13:00:00 2020,30 min Low Impact Ride,Jess King,30.0,Low Impact
Sun Mar 29 08:46:00 2020,30 min Sundays with Love,Ally Love,30.0,Theme
Sun Mar 29 07:31:00 2020,20 min Classic Rock Ride,Olivia Amato,20.0,Theme
Sun Mar 29 06:48:00 2020,30 min Power Zone Ride,Olivia Amato,30.0,Power Zone
Sun Mar 29 05:20:00 2020,30 min Rock Ride,Ben Alldis,30.0,Theme
Sun Mar 29 02:22:00 2020,45 min Intervals & Arms Ride,Leanne Hainsby,45.0,Intervals
Sun Mar 29 01:00:00 2020,20 min 80s Ride,Sam Yo,20.0,Theme
Sun Mar 29 01:00:00 2020,30 min Intervals Ride,Hannah Frankson,30.0,Intervals
Sat Mar 28 12:00:00 2020,30 min Hip Hop Ride,Alex Toussaint,30.0,Theme
Sat Mar 28 08:47:00 2020,45 min Together We Ride,Robin Arzon,45.0,Theme
Sat Mar 28 07:32:00 2020,20 min Pop Ride,Cody Rigsby,20.0,Theme
Sat Mar 28 06:47:00 2020,30 min Pop Ride,Cody Rigsby,30.0,Theme
Sat Mar 28 04:50:00 2020,45 min Rock Ride,Sam Yo,45.0,Theme
Sat Mar 28 03:00:00 2020,30 min HIIT Ride,Leanne Hainsby,30.0,Intervals
Sat Mar 28 02:00:00 2020,30 min Intervals & Arms Ride,Ben Alldis,30.0,Intervals
Fri Mar 27 13:00:00 2020,45 min Power Zone Endurance Ride,Matt Wilpers,45.0,Power Zone
Fri Mar 27 08:56:00 2020,45 min Classic Rock Ride,Jess King,45.0,Theme
Fri Mar 27 07:32:00 2020,20 min 90s Hip Hop Ride,Alex Toussaint,20.0,Theme
Fri Mar 27 07:07:00 2020,15 min Tabata Ride,Hannah Frankson,15.0,Intervals
Fri Mar 27 06:45:00 2020,30 min Intervals & Arms Ride,Alex Toussaint,30.0,Intervals
Fri Mar 27 06:21:00 2020,30 min Pop Ride,Hannah Frankson,30.0,Theme
Fri Mar 27 02:00:00 2020,15 min Low Impact Ride,Sam Yo,15.0,Low Impact
Fri Mar 27 01:00:00 2020,20 min Disco Ride,Leanne Hainsby,20.0,Theme
Thu Mar 26 13:00:00 2020,20 min 80s Ride,Cody Rigsby,20.0,Theme
Thu Mar 26 12:00:00 2020,15 min HIIT Ride,Ben Alldis,15.0,Intervals
Thu Mar 26 08:49:00 2020,45 min Power Zone Ride,Denis Morton,45.0,Power Zone
Thu Mar 26 07:32:00 2020,20 min Classic Rock Ride,Denis Morton,20.0,Theme
Thu Mar 26 06:52:00 2020,30 min Intervals & Arms Ride,Denis Morton,30.0,Intervals
Thu Mar 26 03:20:00 2020,30 min Intervals & Arms Ride,Sam Yo,30.0,Intervals
Thu Mar 26 02:00:00 2020,20 min Rock Ride,Ben Alldis,20.0,Theme
Thu Mar 26 01:00:00 2020,15 min Tabata Ride,Leanne Hainsby,15.0,Intervals
Wed Mar 25 13:00:00 2020,30 min Tabata Ride,Robin Arzon,30.0,Intervals
Wed Mar 25 08:48:00 2020,45 min EDM/Electronic Dance Ride,Kendall Toole,45.0,Theme
Wed Mar 25 07:31:00 2020,20 min Pop Ride,Ally Love,20.0,Theme
Wed Mar 25 06:47:00 2020,30 min HIIT & Hills Ride,Ally Love,30.0,Intervals
Wed Mar 25 04:51:00 2020,30 min 2010s Ride,Ben Alldis,30.0,Theme
Wed Mar 25 03:19:00 2020,45 min Pop Ride,Leanne Hainsby,45.0,Theme
Tue Mar 24 13:00:00 2020,30 min HIIT & Hills Ride,Kendall Toole,30.0,Intervals
Tue Mar 24 08:49:00 2020,45 min Intervals & Arms Ride,Tunde Oyeneyin,45.0,Intervals
Tue Mar 24 07:32:00 2020,20 min Tabata Ride,Tunde Oyeneyin,20.0,Intervals
Tue Mar 24 06:49:00 2020,30 min Hip Hop Ride,Tunde Oyeneyin,30.0,Theme
Mon Mar 23 13:00:00 2020,20 min HIIT Ride,Denis Morton,20.0,Intervals
Mon Mar 23 08:51:00 2020,30 min Low Impact Ride,Christine D'Ercole,30.0,Low Impact
Mon Mar 23 07:33:00 2020,20 min Rock Ride,Christine D'Ercole,20.0,Theme
Mon Mar 23 06:56:00 2020,30 min Power Zone Ride,Christine D'Ercole,30.0,Power Zone
Mon Mar 23 04:50:00 2020,30 min 2000s Ride,Leanne Hainsby,30.0,Theme
Mon Mar 23 03:20:00 2020,45 min HIIT & Hills Ride,Ben Alldis,45.0,Intervals
Mon Mar 23 02:00:00 2020,15 min HIIT Ride,Hannah Frankson,15.0,Intervals
Sun Mar 22 21:00:00 2020,30 min Intervals & Arms Ride,Hannah Corbin,30.0,Intervals
Sun Mar 22 11:49:00 2020,30 min New Wave Ride,Christine D'Ercole,30.0,Theme
Sun Mar 22 10:20:00 2020,45 min 90s Ride,Emma Lovewell,45.0,Theme
Sun Mar 22 07:20:00 2020,45 min Classic Rock Ride,Hannah Corbin,45.0,Theme
Sun Mar 22 02:22:00 2020,20 min Hip Hop Ride,Hannah Frankson,20.0,Theme
Sat Mar 21 12:00:00 2020,45 min Low Impact Ride,Hannah Corbin,45.0,Low Impact
Sat Mar 21 10:17:00 2020,45 min HIIT & Hills Ride,Olivia Amato,45.0,Intervals
Sat Mar 21 08:48:00 2020,30 min HIIT Ride,Alex Toussaint,30.0,Intervals
Sat Mar 21 07:23:00 2020,45 min Pop Ride,Alex Toussaint,45.0,Theme
Fri Mar 20 08:50:00 2020,30 min EDM/Electronic Dance Ride,Jess King,30.0,Theme
Fri Mar 20 08:02:00 2020,20 min Climb Ride,Jess King,20.0,Climb
Fri Mar 20 07:21:00 2020,30 min HIIT & Hills Ride,Jess King,30.0,Intervals
Fri Mar 20 06:31:00 2020,30 min Intervals Ride,Hannah Frankson,30.0,Intervals
Fri Mar 20 04:49:00 2020,30 min 90s Ride,Hannah Frankson,30.0,Theme
Fri Mar 20 01:00:00 2020,20 min Low Impact Ride,Sam Yo,20.0,Low Impact
Thu Mar 19 10:20:00 2020,45 min Intervals & Arms Ride,Cody Rigsby,45.0,Intervals
Thu Mar 19 08:49:00 2020,30 min HIIT Ride,Robin Arzon,30.0,Intervals
Thu Mar 19 08:02:00 2020,20 min Pop Ride,Robin Arzon,20.0,Theme
Thu Mar 19 07:20:00 2020,30 min Together We Ride,Robin Arzon,30.0,Theme
Thu Mar 19 04:49:00 2020,45 min HIIT & Hills Ride,Hannah Frankson,45.0,Intervals
Wed Mar 18 07:21:00 2020,20 min Beginner Ride,Leanne Hainsby,20.0,Beginner
Wed Mar 18 04:52:00 2020,30 min House Ride,Ben Alldis,30.0,Theme
Wed Mar 18 03:50:00 2020,45 min Intervals & Arms Ride,Irène Scholz,45.0,Intervals
Wed Mar 18 02:51:00 2020,30 min 80s Ride,Leanne Hainsby,30.0,Theme
Tue Mar 17 22:50:00 2020,30 min HIIT Ride,Leanne Hainsby,30.0,Intervals
Tue Mar 17 11:49:00 2020,45 min Hip Hop Ride,Hannah Frankson,45.0,Theme
Tue Mar 17 03:50:00 2020,30 min Two for One: WHM Celebration Ride,Multiple Instructors,30.0,Theme
Tue Mar 17 02:50:00 2020,30 min 80s Rock Ride,Ben Alldis,30.0,Theme
Tue Mar 17 02:00:00 2020,20 min Pop Ride,Sam Yo,20.0,Theme
Mon Mar 16 23:50:00 2020,30 min Intervals & Arms Ride,Ben Alldis,30.0,Intervals
Mon Mar 16 04:49:00 2020,30 min WHM Celebration Ride,Irène Scholz,30.0,Theme
Mon Mar 16 03:50:00 2020,45 min 2000s Ride,Ben Alldis,45.0,Theme
Mon Mar 16 02:50:00 2020,30 min HIIT & Hills Ride,Hannah Frankson,30.0,Intervals
Mon Mar 16 02:00:00 2020,20 min 80s Ride,Sam Yo,20.0,Theme
Sun Mar 15 23:50:00 2020,30 min Pop Ride,Hannah Frankson,30.0,Theme
Sun Mar 15 15:17:00 2020,30 min Together We Go Far Ride,Robin Arzon,30.0,Theme
Sun Mar 15 09:35:00 2020,60 min Climb Ride,Christine D'Ercole,60.0,Climb
Sun Mar 15 08:34:00 2020,30 min Hip Hop Ride,Tunde Oyeneyin,30.0,Theme
Sun Mar 15 06:50:00 2020,30 min Pop Ride,Jenn Sherman,30.0,Theme
Sun Mar 15 05:48:00 2020,45 min 90s Pop Ride,Jenn Sherman,45.0,Theme
Sun Mar 15 04:49:00 2020,45 min 90s Ride,Hannah Frankson,45.0,Theme
Sun Mar 15 04:30:00 2020,5 min Cool Down Ride,Ally Love,5.0,Low Impact
Sun Mar 15 04:00:00 2020,20 min Rock Ride,Sam Yo,20.0,Theme
Sun Mar 15 02:49:00 2020,30 min Pop Ride,Hannah Frankson,30.0,Theme
Sat Mar 14 09:33:00 2020,60 min Power Zone Ride,Matt Wilpers,60.0,Power Zone
Sat Mar 14 08:34:00 2020,45 min Sweat Steady Ride,Jess King,45.0,Theme
Sat Mar 14 06:48:00 2020,45 min Club Bangers Ride,Alex Toussaint,45.0,Theme
Sat Mar 14 05:49:00 2020,45 min Rock Ride,Kendall Toole,45.0,Theme
Sat Mar 14 05:32:00 2020,10 min Climb Ride,Ben Alldis,10.0,Climb
Sat Mar 14 04:50:00 2020,30 min 80s Ride,Ben Alldis,30.0,Theme
Sat Mar 14 03:26:00 2020,20 min Beginner Ride,Ben Alldis,20.0,Beginner
Sat Mar 14 04:21:00 2020,15 min HIIT Ride,Leanne Hainsby,15.0,Intervals
Sat Mar 14 01:50:00 2020,30 min 90s Ride,Leanne Hainsby,30.0,Theme
Fri Mar 13 15:19:00 2020,30 min Live DJ Ride,Cody Rigsby,30.0,Live DJ
Fri Mar 13 13:53:00 2020,30 min Live DJ Ride with Madame Gandhi,Robin Arzon,30.0,Live DJ
Fri Mar 13 06:51:00 2020,20 min 2000s Ride,Jess King,20.0,Theme
Fri Mar 13 06:19:00 2020,20 min 90s Rock Ride,Jess King,20.0,Theme
Fri Mar 13 04:49:00 2020,45 min Pop Ride,Hannah Corbin,45.0,Theme
Fri Mar 13 04:30:00 2020,15 min Soul Music Ride,Ally Love,15.0,Theme
Fri Mar 13 03:49:00 2020,45 min Intervals & Arms Ride,Kendall Toole,45.0,Intervals
Fri Mar 13 02:48:00 2020,45 min Rock Ride,Hannah Corbin,45.0,Theme
Fri Mar 13 02:22:00 2020,20 min 2000s Ride,Ben Alldis,20.0,Theme
Fri Mar 13 01:50:00 2020,20 min Tabata Ride,Ben Alldis,20.0,Intervals
Thu Mar 12 23:51:00 2020,30 min Hip Hop Ride,Leanne Hainsby,30.0,Theme
Thu Mar 12 17:18:00 2020,30 min Kesha Ride,Olivia Amato,30.0,Theme
Thu Mar 12 16:17:00 2020,45 min 2000s Ride,Hannah Corbin,45.0,Theme
Thu Mar 12 14:22:00 2020,45 min House Ride,Jess King,45.0,Theme
Thu Mar 12 11:48:00 2020,30 min Hip Hop Ride,Ben Alldis,30.0,Theme
Thu Mar 12 09:19:00 2020,30 min 90s Rock Ride,Emma Lovewell,30.0,Theme
Thu Mar 12 08:19:00 2020,30 min Pop Ride,Ally Love,30.0,Theme
Thu Mar 12 07:18:00 2020,30 min 90s Hip Hop Ride,Robin Arzon,30.0,Theme
Thu Mar 12 06:17:00 2020,30 min HIIT & Hills Ride,Emma Lovewell,30.0,Intervals
Thu Mar 12 04:48:00 2020,45 min Power Zone Endurance Ride,Denis Morton,45.0,Power Zone
Thu Mar 12 02:48:00 2020,45 min Power Zone Endurance Ride,Matt Wilpers,45.0,Power Zone
Thu Mar 12 02:22:00 2020,20 min 70s Ride,Leanne Hainsby,20.0,Theme
Thu Mar 12 01:49:00 2020,20 min Tabata Ride,Leanne Hainsby,20.0,Intervals
Wed Mar 11 23:50:00 2020,30 min Intervals Ride,Hannah Frankson,30.0,Intervals
Wed Mar 11 18:19:00 2020,30 min HIIT & Hills Ride,Kendall Toole,30.0,Intervals
Wed Mar 11 17:20:00 2020,45 min 90s Hip Hop Ride,Tunde Oyeneyin,45.0,Theme
Wed Mar 11 16:18:00 2020,45 min Groove Ride,Emma Lovewell,45.0,Groove
Wed Mar 11 15:18:00 2020,45 min 90s Ride,Denis Morton,45.0,Theme
Wed Mar 11 14:18:00 2020,45 min Intervals & Arms Ride,Emma Lovewell,45.0,Intervals
Wed Mar 11 09:19:00 2020,30 min 90s Ride,Cody Rigsby,30.0,Theme
Wed Mar 11 08:16:00 2020,30 min Power Zone Ride,Matt Wilpers,30.0,Power Zone
Wed Mar 11 07:19:00 2020,30 min Women of Rock Ride,Jenn Sherman,30.0,Theme
Wed Mar 11 06:51:00 2020,20 min Feel Good Ride,Ally Love,20.0,Theme
Wed Mar 11 06:18:00 2020,20 min HIIT Ride,Ally Love,20.0,Intervals
Wed Mar 11 04:48:00 2020,45 min Intervals & Arms Ride,Alex Toussaint,45.0,Intervals
Wed Mar 11 03:48:00 2020,45 min 80s Ride,Ally Love,45.0,Theme
Wed Mar 11 02:50:00 2020,45 min Power Zone Ride,Olivia Amato,45.0,Power Zone
Wed Mar 11 02:22:00 2020,20 min Hip Hop Ride,Hannah Frankson,20.0,Theme
Wed Mar 11 01:51:00 2020,20 min HIIT Ride ,Hannah Frankson,20.0,Intervals
Tue Mar 10 23:50:00 2020,30 min Intervals Ride,Leanne Hainsby,30.0,Intervals
Tue Mar 10 17:20:00 2020,30 min New Tracks Ride,Alex Toussaint,30.0,Theme
Tue Mar 10 16:19:00 2020,45 min Intervals & Arms Ride,Cody Rigsby,45.0,Intervals
Tue Mar 10 15:18:00 2020,45 min Hip Hop Ride,Jess King,45.0,Theme
Tue Mar 10 14:20:00 2020,45 min Tabata Ride,Robin Arzon,45.0,Intervals
Tue Mar 10 09:18:00 2020,30 min WHM Celebration Ride,Jess King,30.0,Theme
Tue Mar 10 08:19:00 2020,30 min Pop Ride,Cody Rigsby,30.0,Theme
Tue Mar 10 07:19:00 2020,30 min HIIT Ride,Denis Morton,30.0,Intervals
Tue Mar 10 06:18:00 2020,30 min 80s Rock Ride,Jenn Sherman,30.0,Theme
Tue Mar 10 04:48:00 2020,45 min 90s Rock Ride,Jenn Sherman,45.0,Theme
Tue Mar 10 03:50:00 2020,45 min 70s Rock Ride,Christine D'Ercole,45.0,Theme
Tue Mar 10 02:22:00 2020,20 min Pop Ride,Sam Yo,20.0,Theme
Tue Mar 10 01:50:00 2020,20 min HIIT Ride,Sam Yo,20.0,Intervals
Tue Mar 10 00:56:00 2020,15 min Tabata Ride,Ben Alldis,15.0,Intervals
Mon Mar  9 23:50:00 2020,30 min HIIT & Hills Ride,Ben Alldis,30.0,Intervals
Mon Mar  9 18:19:00 2020,30 min Pop Ride,Tunde Oyeneyin,30.0,Theme
Mon Mar  9 17:18:00 2020,45 min Hip Hop Ride,Denis Morton,45.0,Theme
Mon Mar  9 16:18:00 2020,45 min Intervals & Arms Ride,Tunde Oyeneyin,45.0,Intervals
Mon Mar  9 15:18:00 2020,45 min Hip Hop Ride,Alex Toussaint,45.0,Theme
Mon Mar  9 14:19:00 2020,45 min Tabata Ride,Christine D'Ercole,45.0,Intervals
Mon Mar  9 09:17:00 2020,30 min Tabata Ride,Alex Toussaint,30.0,Intervals
Mon Mar  9 08:19:00 2020,30 min WHM Celebration Ride,Olivia Amato,30.0,Theme
Mon Mar  9 07:51:00 2020,20 min 90s Rock Ride,Christine D'Ercole,20.0,Theme
Mon Mar  9 07:19:00 2020,20 min 80s Rock Ride,Christine D'Ercole,20.0,Theme
Mon Mar  9 06:52:00 2020,20 min Tabata Ride,Hannah Corbin,20.0,Intervals
Mon Mar  9 06:18:00 2020,20 min Hip Hop Ride,Hannah Corbin,20.0,Theme
Mon Mar  9 04:49:00 2020,45 min Intervals & Arms Ride,Ally Love,45.0,Intervals
Mon Mar  9 03:48:00 2020,45 min WHM Celebration Ride,Kendall Toole,45.0,Theme
Mon Mar  9 02:50:00 2020,30 min Rock Ride,Sam Yo,30.0,Theme
